%# GestureMidAir dataset
%
%Data contain 3D hand trajectories collected with Leap Motion device. There are 13 subjects, each performs 26 interface-command gestures. Each gesture is encoded as a sequence of 3D points, representing the position of the dominant-hand forefinger.
%
%There are 26 classes corresponding to unique gestures. See Fig. 1 of [2] for the list of gestures and their visualisation.
%
%- Class 1: arc3Dleft
%- Class 2: arc3Dright
%- Class 3: caret
%- Class 4: check
%- Class 5: circle
%- Class 6: curly-bracket-left
%- Class 7: curly-bracket-right
%- Class 8: delete
%- Class 9: left-swipe
%- Class 10: pigtail
%- Class 11: poly3Dxyz
%- Class 12: poly3Dxzy
%- Class 13: poly3Dyxz
%- Class 14: poly3Dyzx
%- Class 15: poly3Dzxy
%- Class 16: poly3Dzyx
%- Class 17: rectangle
%- Class 18: right-swipe
%- Class 19: spiral
%- Class 20: square-bracket-left
%- Class 21: square-bracket-right
%- Class 22: star
%- Class 23: triangle
%- Class 24: v
%- Class 25: x
%- Class 26: zig-zag
%
%We make three datasets out of these data. We follow the original paper (see [2]) and use data of 8 subjects for training and 5 subjects for testing. Data of a same subjects does not appear in both train and test set.
%
%## GestureMidAirD1
%
%Train size: 208
%
%Test size: 130
%
%Missing value: No
%
%Number of classses: 26 
%
%Time series length: Vary
%
%## GestureMidAirD2
%
%Train size: 208
%
%Test size: 130
%
%Missing value: No
%
%Number of classses: 26 
%
%Time series length: Vary
%
%## GestureMidAirD3
%
%Train size: 208
%
%Test size: 130
%
%Missing value: No
%
%Number of classses: 26 
%
%Time series length: Vary
%
%There is nothing to infer from the order of examples in the train and test set.
%
%We pad NaN to the end of each time series to the length of the longest time series.
%
%Data created by Fabio M. Caputo et al. (see [1], [2]). Data edited by Hoang Anh Dau.
%
%[1] https://github.com/giach68/gesturesCodes
%
%[2] Caputo, Fabio M., et al. “Comparing 3D trajectories for simple mid-air gesture recognition.” Computers & Graphics 73 (2018): 17-25.
@Relation GestureMidAirD2
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute att177 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att180 numeric
@attribute att181 numeric
@attribute att182 numeric
@attribute att183 numeric
@attribute att184 numeric
@attribute att185 numeric
@attribute att186 numeric
@attribute att187 numeric
@attribute att188 numeric
@attribute att189 numeric
@attribute att190 numeric
@attribute att191 numeric
@attribute att192 numeric
@attribute att193 numeric
@attribute att194 numeric
@attribute att195 numeric
@attribute att196 numeric
@attribute att197 numeric
@attribute att198 numeric
@attribute att199 numeric
@attribute att200 numeric
@attribute att201 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att206 numeric
@attribute att207 numeric
@attribute att208 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att211 numeric
@attribute att212 numeric
@attribute att213 numeric
@attribute att214 numeric
@attribute att215 numeric
@attribute att216 numeric
@attribute att217 numeric
@attribute att218 numeric
@attribute att219 numeric
@attribute att220 numeric
@attribute att221 numeric
@attribute att222 numeric
@attribute att223 numeric
@attribute att224 numeric
@attribute att225 numeric
@attribute att226 numeric
@attribute att227 numeric
@attribute att228 numeric
@attribute att229 numeric
@attribute att230 numeric
@attribute att231 numeric
@attribute att232 numeric
@attribute att233 numeric
@attribute att234 numeric
@attribute att235 numeric
@attribute att236 numeric
@attribute att237 numeric
@attribute att238 numeric
@attribute att239 numeric
@attribute att240 numeric
@attribute att241 numeric
@attribute att242 numeric
@attribute att243 numeric
@attribute att244 numeric
@attribute att245 numeric
@attribute att246 numeric
@attribute att247 numeric
@attribute att248 numeric
@attribute att249 numeric
@attribute att250 numeric
@attribute att251 numeric
@attribute att252 numeric
@attribute att253 numeric
@attribute att254 numeric
@attribute att255 numeric
@attribute att256 numeric
@attribute att257 numeric
@attribute att258 numeric
@attribute att259 numeric
@attribute att260 numeric
@attribute att261 numeric
@attribute att262 numeric
@attribute att263 numeric
@attribute att264 numeric
@attribute att265 numeric
@attribute att266 numeric
@attribute att267 numeric
@attribute att268 numeric
@attribute att269 numeric
@attribute att270 numeric
@attribute att271 numeric
@attribute att272 numeric
@attribute att273 numeric
@attribute att274 numeric
@attribute att275 numeric
@attribute att276 numeric
@attribute att277 numeric
@attribute att278 numeric
@attribute att279 numeric
@attribute att280 numeric
@attribute att281 numeric
@attribute att282 numeric
@attribute att283 numeric
@attribute att284 numeric
@attribute att285 numeric
@attribute att286 numeric
@attribute att287 numeric
@attribute att288 numeric
@attribute att289 numeric
@attribute att290 numeric
@attribute att291 numeric
@attribute att292 numeric
@attribute att293 numeric
@attribute att294 numeric
@attribute att295 numeric
@attribute att296 numeric
@attribute att297 numeric
@attribute att298 numeric
@attribute att299 numeric
@attribute att300 numeric
@attribute att301 numeric
@attribute att302 numeric
@attribute att303 numeric
@attribute att304 numeric
@attribute att305 numeric
@attribute att306 numeric
@attribute att307 numeric
@attribute att308 numeric
@attribute att309 numeric
@attribute att310 numeric
@attribute att311 numeric
@attribute att312 numeric
@attribute att313 numeric
@attribute att314 numeric
@attribute att315 numeric
@attribute att316 numeric
@attribute att317 numeric
@attribute att318 numeric
@attribute att319 numeric
@attribute att320 numeric
@attribute att321 numeric
@attribute att322 numeric
@attribute att323 numeric
@attribute att324 numeric
@attribute att325 numeric
@attribute att326 numeric
@attribute att327 numeric
@attribute att328 numeric
@attribute att329 numeric
@attribute att330 numeric
@attribute att331 numeric
@attribute att332 numeric
@attribute att333 numeric
@attribute att334 numeric
@attribute att335 numeric
@attribute att336 numeric
@attribute att337 numeric
@attribute att338 numeric
@attribute att339 numeric
@attribute att340 numeric
@attribute att341 numeric
@attribute att342 numeric
@attribute att343 numeric
@attribute att344 numeric
@attribute att345 numeric
@attribute att346 numeric
@attribute att347 numeric
@attribute att348 numeric
@attribute att349 numeric
@attribute att350 numeric
@attribute att351 numeric
@attribute att352 numeric
@attribute att353 numeric
@attribute att354 numeric
@attribute att355 numeric
@attribute att356 numeric
@attribute att357 numeric
@attribute att358 numeric
@attribute att359 numeric
@attribute att360 numeric
@attribute  target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}

@data
226.273,226.754,227.273,227.357,227.275,227.043,227.149,227.462,227.581,228.194,228.191,228.143,227.94,227.981,228.034,228.045,228.069,228.109,228.174,228.077,228.041,227.73,227.827,227.927,228.104,228.971,231.044,232.366,233.636,233.595,233.242,232.762,233.925,234.56,234.931,235.089,234.425,233.649,232.177,231.941,233.02,232.451,233.23,232.482,231.871,230.571,230.859,230.024,230.321,230.907,230.535,231.148,232.905,235.316,237.88,239.484,240.304,242.284,244.83,244.908,245.938,247.251,247.268,248.476,247.965,247.468,246.498,245.447,244.234,243.867,242.877,242.119,241.357,241.15,240.139,238.519,237.879,236.46,236.767,236.468,235.734,234.543,233.607,234.144,233.039,234.15,233.878,233.739,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
217.705,217.578,217.502,217.476,217.361,217.185,217.081,216.915,216.683,216.476,216.279,215.944,215.479,215.243,214.85,214.094,213.021,212.345,210.41,207.803,206.345,203.34,200.061,195.845,194.0,190.01,185.048,182.403,177.578,173.224,168.595,166.787,163.902,161.655,160.697,159.487,158.538,158.593,158.93,160.258,162.652,165.698,167.4,171.057,175.159,177.69,182.89,191.803,194.672,199.651,204.682,207.821,212.443,217.427,219.347,223.83,228.01,231.047,232.337,233.577,235.06,235.588,236.482,236.966,236.992,237.196,237.381,236.138,235.624,235.441,234.744,233.592,233.087,232.085,231.111,230.899,230.914,230.946,230.397,229.897,229.029,228.598,228.075,227.812,227.584,227.457,227.288,226.705,227.522,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24
166.598,166.245,165.66,165.465,165.259,165.154,165.049,165.191,165.735,166.393,167.246,167.659,169.99,172.312,174.371,178.073,181.327,185.144,187.254,191.632,195.844,198.984,203.084,210.514,214.304,221.818,228.827,236.304,240.914,248.416,256.468,260.053,262.641,269.412,275.678,279.224,284.698,290.828,296.012,297.946,300.853,303.847,305.539,307.931,308.98,309.591,309.725,308.339,306.876,305.157,301.963,298.899,294.555,291.186,285.27,279.553,275.844,268.725,261.579,255.696,252.418,245.474,238.578,234.909,227.327,220.749,213.51,209.851,202.967,195.399,191.978,184.914,178.288,174.65,172.409,164.997,159.938,157.211,151.312,148.284,146.152,145.322,144.893,144.613,144.608,144.109,143.917,143.47,143.335,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
218.636,218.486,218.4,218.367,218.314,218.271,218.254,218.247,218.35,218.57,218.674,218.808,218.916,218.915,218.947,219.016,219.025,219.003,218.84,218.686,218.569,218.436,218.198,218.068,218.054,218.015,218.029,218.009,218.048,218.142,218.278,218.345,218.646,218.822,219.155,219.268,219.172,219.156,219.11,219.02,219.188,219.351,219.808,220.315,220.352,220.303,220.766,221.081,221.2,221.296,221.265,221.509,221.748,221.008,221.142,221.205,221.403,221.7,221.736,222.266,222.89,224.091,224.138,223.868,224.476,224.554,224.485,224.585,224.575,224.801,225.536,225.958,226.142,227.054,227.26,227.638,227.729,228.003,228.143,228.387,228.439,228.858,228.993,228.754,229.119,229.752,230.684,231.031,231.763,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
173.078,173.07,173.072,173.056,173.043,173.046,173.066,173.145,173.153,173.139,173.113,173.111,173.118,173.114,173.124,173.142,173.151,173.147,173.164,173.17,173.16,173.186,173.203,173.21,173.23,173.266,173.281,173.298,173.303,173.296,173.314,173.36,173.445,173.491,173.568,173.634,173.683,173.724,173.791,173.891,173.886,173.94,174.097,174.14,174.149,174.251,174.298,174.254,174.193,174.164,174.104,174.249,174.372,174.493,175.145,176.04,176.538,177.594,177.559,176.779,176.801,176.84,177.402,176.971,177.004,177.758,178.26,178.785,179.147,179.501,179.422,179.554,180.01,180.379,180.72,181.375,181.984,182.922,183.347,183.438,183.703,184.04,184.526,184.923,185.036,185.241,185.739,185.967,186.61,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
214.164,214.085,213.959,213.826,213.797,213.731,213.691,213.562,213.481,213.365,213.145,212.987,212.723,212.47,212.135,211.944,211.653,211.678,211.538,211.097,210.75,210.397,210.08,209.971,209.948,209.879,209.837,209.494,209.225,209.161,208.978,208.963,209.0,209.175,209.153,208.734,208.546,208.158,208.171,207.858,207.887,208.13,207.952,207.835,208.169,208.348,208.575,208.551,208.804,209.106,209.489,209.797,209.949,209.993,210.1,210.469,210.565,211.285,211.385,211.656,211.813,212.179,212.791,213.107,213.327,213.299,213.917,214.249,214.402,214.781,215.098,215.514,215.699,215.727,215.656,215.721,215.75,215.958,215.942,215.714,215.682,215.655,215.67,215.865,215.89,215.858,215.453,215.318,215.309,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18
197.851,197.891,198.063,197.766,197.142,196.843,196.216,195.861,195.057,193.813,192.214,191.267,189.443,187.313,185.228,184.313,182.408,180.012,177.761,175.331,174.009,172.011,170.215,168.786,167.532,167.075,166.244,165.55,165.135,165.074,165.442,166.204,167.55,169.803,171.063,173.6,176.698,179.683,183.964,190.128,192.411,197.218,199.882,205.775,209.692,217.336,223.608,225.171,227.704,231.634,235.119,237.334,238.282,242.652,246.385,249.312,250.954,255.211,257.771,260.962,263.599,264.471,266.426,267.009,268.106,268.787,268.943,268.99,268.892,268.988,269.116,268.986,267.957,267.8,267.457,267.23,266.501,265.888,265.105,264.977,264.986,264.513,263.775,263.339,263.211,263.011,262.982,263.04,263.059,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4
239.319,239.322,239.35,239.398,239.481,239.521,239.586,239.633,239.68,239.694,239.762,239.831,239.816,239.812,239.963,239.918,239.922,239.809,239.495,239.405,239.484,239.579,239.583,239.355,239.311,239.328,239.528,239.368,239.009,238.959,238.709,238.556,238.98,238.836,238.817,239.033,239.088,239.651,239.767,239.873,239.985,240.113,239.384,238.71,238.45,238.22,237.874,237.818,236.88,236.805,236.948,236.255,236.093,236.347,236.367,237.893,238.506,237.94,237.425,237.306,237.109,237.51,238.313,238.147,237.636,237.129,237.557,237.536,237.314,236.981,236.59,236.472,236.489,236.11,235.969,235.903,235.136,234.253,233.988,233.681,233.77,233.781,233.757,233.809,233.809,233.778,233.69,233.627,233.632,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9
231.987,232.07,232.386,232.961,233.135,233.197,232.492,232.452,233.078,233.331,233.512,233.641,233.628,233.491,233.401,233.158,232.291,231.203,229.156,228.192,225.652,221.452,219.306,214.885,210.598,205.901,202.867,197.037,191.594,188.936,182.321,176.734,172.032,169.352,164.034,158.649,156.664,150.714,146.868,143.823,143.116,141.698,140.584,140.203,139.707,139.763,140.354,140.8,140.816,137.037,139.704,136.475,144.143,147.567,153.314,159.347,168.369,175.696,185.399,192.882,196.355,204.974,212.217,215.577,221.243,227.423,232.976,235.589,239.652,244.34,247.078,250.185,252.322,254.565,255.779,257.243,257.424,257.237,256.793,256.562,256.257,256.09,255.796,255.825,255.461,254.74,253.669,253.003,252.776,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24
161.815,161.952,162.233,162.632,163.041,162.807,163.543,165.399,167.389,168.557,171.27,174.278,175.846,179.08,182.938,184.973,188.693,192.355,195.886,197.873,202.044,205.671,207.458,211.134,214.895,218.665,220.5,224.244,227.857,228.806,232.121,235.495,238.301,239.546,241.986,244.134,244.762,245.923,247.101,247.648,247.61,247.735,247.149,246.132,245.185,243.635,240.777,239.63,236.212,232.672,228.421,226.281,221.458,217.679,215.766,211.463,206.544,201.571,199.307,194.929,190.275,187.303,181.78,177.51,172.792,170.432,166.35,162.68,160.931,157.845,155.188,153.121,152.332,150.96,148.426,147.144,146.81,146.112,145.506,145.116,144.634,144.215,144.031,144.061,143.935,143.942,143.993,143.971,143.845,143.616,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3
